,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Punk,#4997,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7152,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7174,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#279,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#325,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1795,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9104,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9080,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5047,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7093,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7047,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5082,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5068,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1632,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5155,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7298,For,Sale:,25,ETH,"($64,282.75",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5168,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9592,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1644,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#2279,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5159,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#7027,For,Sale:,185,ETH,"($475,692.36",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#8556,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6974,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5264,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8754,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5297,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#4798,For,Sale:,43,ETH,"($110,566.33",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#4558,For,Sale:,150,ETH,"($385,696.51",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5303,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5307,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9565,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6922,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#918,For,Sale:,120,ETH,"($308,557.21",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5377,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6906,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9584,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5408,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5410,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5419,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#2199,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#333,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5413,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9526,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5513,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9473,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#389,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5557,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8569,For,Sale:,52,ETH,"($133,708.12",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#2226,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5633,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6052,For,Sale:,25,ETH,"($64,282.75",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5522,For,Sale:,100,ETH,"($257,131.01",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5634,For,Sale:,54.49,ETH,"($140,110.69",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#5615,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1720,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8530,For,Sale:,69,ETH,"($177,420.39",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#8589,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6753,For,Sale:,65,ETH,"($167,135.15",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#3974,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#2162,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6687,For,Sale:,"30,349",ETH,"($78,036,688.97",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#6812,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1762,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9412,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#514,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5677,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8704,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5916,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5900,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#2034,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#716,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9333,For,Sale:,40,ETH,"($102,852.40",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#6474,For,Sale:,30,ETH,"($77,139.30",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#6023,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8791,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#9276,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8822,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8915,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6116,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6373,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#623,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6155,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#400,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6194,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1789,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#622,For,Sale:,32.3,ETH,"($83,053.31",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#6220,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#5026,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#4833,For,Sale:,30.96,ETH,"($79,607.76",USD),Bid:,0.05,ETH,($128.57,USD),
0,Punk,#2021,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#3752,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#3825,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#4739,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#4666,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#3808,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#4835,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#6594,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1236,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#1213,Bid:,0.05,ETH,($128.57,USD),,,,,,,
0,Punk,#8718,Bid:,0.04,ETH,($106.03,USD),,,,,,,
0,Punk,#4958,Bid:,0.04,ETH,($102.85,USD),,,,,,,
0,Punk,#746,Bid:,0.04,ETH,($102.85,USD),,,,,,,
0,Punk,#7319,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#3047,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#7317,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#1211,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#4948,For,Sale:,19.99,ETH,"($51,400.49",USD),Bid:,0.04,ETH,($98.35,USD),
0,Punk,#5357,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#3499,For,Sale:,500,ETH,"($1,285,655.03",USD),Bid:,0.04,ETH,($98.35,USD),
0,Punk,#1216,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#4305,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#4343,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#6768,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#2232,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#1686,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#7513,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#1257,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#1155,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#8954,For,Sale:,50,ETH,"($128,565.50",USD),Bid:,0.04,ETH,($98.35,USD),
0,Punk,#2045,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#8477,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#3207,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#836,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#7078,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#6691,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#2010,Bid:,0.04,ETH,($98.35,USD),,,,,,,
0,Punk,#4083,Bid:,0.04,ETH,($90.00,USD),,,,,,,
0,Punk,#5084,Bid:,0.03,ETH,($84.85,USD),,,,,,,
0,Punk,#3065,Bid:,0.03,ETH,($79.71,USD),,,,,,,
0,Punk,#544,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#3643,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#726,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#1727,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#8366,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#9780,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#9100,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#6486,Bid:,0.03,ETH,($77.14,USD),,,,,,,
0,Punk,#2182,For,Sale:,32.99,ETH,"($84,827.52",USD),Bid:,0.03,ETH,($77.14,USD),
0,Punk,#2273,Bid:,0.03,ETH,($69.43,USD),,,,,,,
0,Punk,#2134,Bid:,0.03,ETH,($69.43,USD),,,,,,,
0,Punk,#8862,Bid:,0.02,ETH,($64.28,USD),,,,,,,
0,Punk,#1031,Bid:,0.02,ETH,($64.28,USD),,,,,,,
0,Punk,#39,Bid:,0.02,ETH,($64.28,USD),,,,,,,
0,Punk,#5095,Bid:,0.02,ETH,($64.28,USD),,,,,,,
0,Punk,#5669,Bid:,0.02,ETH,($59.14,USD),,,,,,,
0,Punk,#4247,Bid:,0.02,ETH,($54.00,USD),,,,,,,
0,Punk,#3669,Bid:,0.02,ETH,($54.00,USD),,,,,,,
0,Punk,#8314,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#1283,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#9315,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#9482,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#9433,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#4029,For,Sale:,80,ETH,"($205,704.80",USD),Bid:,0.02,ETH,($51.43,USD),
0,Punk,#2890,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#2355,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#5127,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#8721,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#8138,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#8917,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#8977,Bid:,0.02,ETH,($51.43,USD),,,,,,,
0,Punk,#4966,Bid:,0.02,ETH,($43.71,USD),,,,,,,
0,Punk,#4513,Bid:,0.02,ETH,($41.14,USD),,,,,,,
0,Punk,#9566,Bid:,0.02,ETH,($38.57,USD),,,,,,,
0,Punk,#51,Bid:,0.02,ETH,($38.57,USD),,,,,,,
0,Punk,#672,Bid:,0.01,ETH,($30.86,USD),,,,,,,
0,Punk,#2849,Bid:,0.01,ETH,($28.28,USD),,,,,,,
0,Punk,#5181,Bid:,0.01,ETH,($28.28,USD),,,,,,,
0,Punk,#5693,Bid:,0.01,ETH,($28.28,USD),,,,,,,
0,Punk,#9279,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#621,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#2007,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#5071,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#3258,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#5358,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#2219,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#2500,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#399,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#4060,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#5422,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#2897,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#2829,For,Sale:,250,ETH,"($642,827.51",USD),Bid:,0.01,ETH,($25.71,USD),
0,Punk,#3788,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#207,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#5245,Bid:,0.01,ETH,($25.71,USD),,,,,,,
0,Punk,#255,Bid:,0.01,ETH,($15.17,USD),,,,,,,
0,Punk,#7442,Bid:,0,ETH,($12.86,USD),,,,,,,
0,Punk,#2841,Bid:,0,ETH,($12.86,USD),,,,,,,
0,Punk,#1922,Bid:,0,ETH,($12.86,USD),,,,,,,
0,Punk,#3269,For,Sale:,29.42,ETH,"($75,647.94",USD),Bid:,0,ETH,($12.86,USD),
0,Punk,#2229,Bid:,0,ETH,($12.86,USD),,,,,,,
0,Punk,#2436,Bid:,0,ETH,($12.86,USD),,,,,,,
0,Punk,#2599,Bid:,0,ETH,($10.29,USD),,,,,,,
0,Punk,#4943,Bid:,0,ETH,($7.71,USD),,,,,,,
0,Punk,#9235,Bid:,0,ETH,($6.17,USD),,,,,,,
0,Punk,#9856,Bid:,0,ETH,($5.91,USD),,,,,,,
0,Punk,#1091,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#7804,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#635,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#2,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#872,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#9195,Bid:,0,ETH,($5.14,USD),,,,,,,
0,Punk,#49,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#3491,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#2537,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#8030,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#60,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#1595,For,Sale:,32.99,ETH,"($84,827.52",USD),Bid:,0,ETH,($2.57,USD),
0,Punk,#9264,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#6283,For,Sale:,33,ETH,"($84,853.23",USD),Bid:,0,ETH,($2.57,USD),
0,Punk,#8792,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#3188,For,Sale:,29,ETH,"($74,567.99",USD),Bid:,0,ETH,($2.57,USD),
0,Punk,#74,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#1806,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#4716,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#3361,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#3533,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#63,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#8913,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#3517,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#2011,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#1000,For,Sale:,45,ETH,"($115,708.95",USD),Bid:,0,ETH,($2.57,USD),
0,Punk,#9619,Bid:,0,ETH,($2.57,USD),,,,,,,
0,Punk,#5854,Bid:,0,ETH,($0.77,USD),,,,,,,
0,Punk,#401,Bid:,0,ETH,($0.39,USD),,,,,,,
0,Punk,#2069,Bid:,0,ETH,($0.26,USD),,,,,,,
0,Punk,#4333,Bid:,0,ETH,($0.26,USD),,,,,,,
0,Punk,#52,Bid:,0,ETH,($0.26,USD),,,,,,,
0,Punk,#1564,For,Sale:,27.5,ETH,"($70,711.03",USD),Bid:,0,ETH,($0.26,USD),
0,Punk,#5019,Bid:,0,ETH,($0.26,USD),,,,,,,
0,Punk,#6025,Bid:,0,ETH,($0.26,USD),,,,,,,
0,Punk,#9694,Bid:,0,ETH,($0.08,USD),,,,,,,
0,Punk,#850,Bid:,0,ETH,($0.04,USD),,,,,,,
0,Punk,#1899,Bid:,0,ETH,($0.03,USD),,,,,,,
0,Punk,#4039,Bid:,0,ETH,($0.03,USD),,,,,,,
0,Punk,#4551,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9327,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6396,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#728,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1003,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3221,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1757,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8759,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3840,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6416,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#652,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4523,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6347,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6264,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1356,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6278,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1895,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6236,For,Sale:,50,ETH,"($128,565.50",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#7135,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4000,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9043,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5630,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1834,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1668,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1942,For,Sale:,30,ETH,"($77,139.30",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#6009,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6027,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5957,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3123,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8437,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9374,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2071,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4836,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8973,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2216,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9429,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5476,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6675,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5430,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9528,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5396,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5282,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5243,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2335,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4946,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9640,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9651,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4974,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4972,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9779,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9914,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6090,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3428,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4577,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2746,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4510,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4502,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4495,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4401,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2766,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3108,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4411,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3113,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3002,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3019,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3156,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3122,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3205,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3193,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4344,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4330,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1187,For,Sale:,251,ETH,"($645,398.82",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#2830,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4266,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4203,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8429,For,Sale:,40,ETH,"($102,852.40",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#4244,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3349,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3417,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3239,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3472,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4005,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3967,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3036,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2987,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#3758,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7615,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7794,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#6982,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#4844,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7638,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8022,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8806,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#5701,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7492,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7466,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1150,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8111,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#8069,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1145,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7460,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#2913,For,Sale:,69.42,ETH,"($178,500.34",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#1270,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1387,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1368,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7318,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9351,For,Sale:,"1,000",ETH,"($2,571,310.06",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#4670,For,Sale:,500,ETH,"($1,285,655.03",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#7295,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7232,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#934,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7205,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#9724,For,Sale:,60,ETH,"($154,278.60",USD),Bid:,0,ETH,(<,$0.01,USD)
0,Punk,#5033,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7166,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#7119,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#795,Bid:,0,ETH,(<,$0.01,USD),,,,,,
0,Punk,#1583,Bid:,0,ETH,(<,$0.01,USD),,,,,,
